CICLO,ID_PND,DESC_PND,ID_RAMO,DESC_RAMO,ID_UR,DESC_UR,TIPO_PROGRAMA_DERIVADO,ID_PROGRAMA_DERIVADO,DESC_ID_PROGRAMA_DERIVADO,ID_OBJETIVO_PND,OBJETIVO_PND,NO_UR_PARTICIPANTES,ID_INDICADOR,DESC_INDICADOR,METODO_CALCULO,UNIDAD_MEDIDA,FRECUENCIA,DESC_UR_INDICADOR,LINEA_BASE,CICLO_LINEA_BASE,META_2013,META_2014,META_2015,META_2016,META_2017,META_2018,INDICADOR_OBS_2013,INDICADOR_OBS_2014,INDICADOR_OBS_2015,INDICADOR_OBS_2016,INDICADOR_OBS_2017,INDICADOR_OBS_2018,FUENTE,URL_FUENTE,ID_PP_VINCULADO,DESC_ID_PP_VINCULADO,PP_VINCULADO_URL,URL_DOF_PPND,URL_DOF_DECRETO,URL_LOGROS_2013,URL_LOGROS_2014,URL_LOGROS_2015,URL_LOGROS_2016,URL_LOGROS_2017,URL_LOGROS_2018,OBJETIVO_ODS,META_ODS,INDICADOR_ODS,DESC_INDIC_ODS,CÁLCULO_INDICADOR_ODS,LINEA_BASE_ODS,INDICADOR_OBS_ODS_2017,INDICADOR_OBS_ODS_2018
2016,4,México Próspero,16,Medio Ambiente y Recursos Naturales,100,Secretaría de Medio Ambiente y Recursos Naturales,Sectorial,16ps_promarnat,Programa Sectorial de Medio Ambiente y Recursos Naturales 2013-2018,4,"Recuperar la funcionalidad de cuencas y paisajes a través de la conservación, restauración y aprovechamiento sustentablemente del patrimonio natural",Sector Medio Ambiente y Recursos Naturales,4.1.2,Superficie conservada por medio de sistemas de áreas protegidas y otras modalidades de conservación. (Marino),(Total de superficie de zonas marinas y costeras decretada como Área Natural Protegida de competencia Federal y superficie bajo otras modalidades de conservación / total de superficie de zonas marinas y costeras del Territorio Nacional) X 100,Millones de pesos,Semestral,Instituto Nacional de Ecología y Cambio Climático,No hay línea base,2013,1.5,1.5,1.89,1.9,10,10,,1.54,1.78,,,,"Decretos de ANP federales, Áreas Destinadas Voluntariamente a la Conservación, Inscripción de Sitios Ramsar, Decretos de Áreas Protegidas Estatales, Registro de UMA (que cumplen criterios CDB), superficie forestal bajo manejo certificado, superficie forestal bajo esquemas de Pago por Servicios Ambientales, Acuerdos de Áreas de Refugio de Especies Acuáticas, y Acuerdos de Zonas de Refugio Pesquero.",https://simec.conanp.gob.mx/evaluacion.php?menu=4,16E 014#16G 003#16G 013#16R 015#16S 046#16S 219#16U 020#16U 025#16U 035#16U 038#16U 039,16E 014 Protección Forestal#16G 003 Regulación Ambiental#16G 013 Sistema Nacional de Áreas Naturales Protegidas#16R 015 Fideicomisos Ambientales#16S 046 Programa de Conservación para el Desarrollo Sostenible#16S 219 Apoyos para el Desarrollo Forestal Sustentable#16U 020 Conservación y Aprovechamiento Sustentable de la Vida Silvestre#16U 025 Programa de Recuperación y Repoblación de Especies en Riesgo#16U 035 Programa de Manejo de Áreas Naturales Protegidas#16U 038 Manejo de Tierras para la Sustentabilidad Productiva#16U 039 Programa Especial de Producción y Consumo Sustentable,,http://www.dof.gob.mx/nota_detalle.php?codigo=5326214&fecha=12/12/2013,http://dof.gob.mx/nota_detalle.php?codigo=5326213&fecha=12/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/27137/16ps_medioambiente_recursosnaturales.pdf,http://www.gob.mx/cms/uploads/attachment/file/60407/16ps_promarnatL2015.pdf,,,,,,,,,,,
2016,1,México en Paz,17,Procuraduría General de la República,100,Procuraduría General de la República,Sectorial,17ps_procuracion_justicia,Programa Nacional de Procuración de Justicia 2013-2018,1,Fortalecer la confianza ciudadana en las instituciones de Procuración de Justicia,Sector Procuraduría General de la República,1.1,Índice de Percepción de confianza ciudadana,"Método de cálculo:
Con base en el resultado de la encuesta llevada a cabo por el INEGI se hará el cálculo correspondiente",Índice,Anual,,51.35,2014,,52.35,53.35,53.85,55.1,56.35,,49.2,ND,,,,Instituto Nacional de Estadística y Geografía (INEGI),http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/regulares/envipe/envipe2014/default.aspx,17E 009,17E 009 Promoción del respeto a los derechos humanos y atención a víctimas del delito,,http://dof.gob.mx/nota_detalle.php?codigo=5326462&fecha=16/12/2013,http://www.dof.gob.mx/nota_detalle.php?codigo=5326461&fecha=16/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/21275/17ps_procuracion_justicia.pdf,http://www.gob.mx/cms/uploads/attachment/file/61077/17ps_procuraci_n_justiciaL2015.pdf,,,,,,,,,,,
2016,1,México en Paz,17,Procuraduría General de la República,100,Procuraduría General de la República,Sectorial,17ps_procuracion_justicia,Programa Nacional de Procuración de Justicia 2013-2018,2,Asegurar la implementación en tiempo y forma del Sistema de Justicia Penal Acusatorio,Sector Procuraduría General de la República,2.1,Porcentaje de avance en la implementación del Sistema de Justicia Penal Acusatorio en el ámbito de competencia de la PGR,"Método de cálculo:
(&sum; Tiempo programado para tareas completadas –  &sum; tiempos de traslape / Duración total del proyecto) * 100
NOTAS:
·   La meta anual del indicador se calculará con base en todas las tareas programadas para el año a evaluar.
·   Dentro de la medición del avance en la implementación del nuevo Sistema conforme al cronograma, se verificará el cumplimiento oportuno de cada uno de los productos entregables que se hayan definido en cada etapa del proceso",Porcentaje,Anual,Subprocuraduría Jurídica y de Asuntos Internacionales,15,2013,,40,60,90,95,100,,40,62,,,,Unidad para la Implementación del Sistema Procesal Penal Acusatorio (UISPPA),No aplica,,,,http://dof.gob.mx/nota_detalle.php?codigo=5326462&fecha=16/12/2013,http://www.dof.gob.mx/nota_detalle.php?codigo=5326461&fecha=16/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/21275/17ps_procuracion_justicia.pdf,http://www.gob.mx/cms/uploads/attachment/file/61077/17ps_procuraci_n_justiciaL2015.pdf,,,,,,,,,,,
2016,1,México en Paz,17,Procuraduría General de la República,100,Procuraduría General de la República,Sectorial,17ps_procuracion_justicia,Programa Nacional de Procuración de Justicia 2013-2018,3,Lograr una procuración de justicia eficaz y eficiente,Sector Procuraduría General de la República,3.1,Porcentaje de ejercicios de la acción penal que derivaron en un auto de formal prisión o en auto de sujeción a proceso,"Método de cálculo:
&lbrack;(Número de autos de formal prisión + Número de autos de sujeción a proceso) / Total de averiguaciones previas determinadas por Ejercicio de la Acción Penal&rbrack; * 100",Porcentaje,Trimestral,"Subprocuraduría Jurídica y de asuntos internacionales (SJAI), Subprocuraduría de ?Control Regional, Procedimientos Penales y Amparo (SCRPPA), Subprocuraduría Especializada en Investigación  de Delincuencia Organizada (SEIDO), Subprocuraduría Especializada en Investigación de Delitos Federales (SEIDF),  Subprocuraduría de Derechos Humanos, Prevención del Delito y Servicios a la Comunidad (SDHPDSC), Fiscalía Especializada para la Atención de Delitos Electorales  (FEPADE),Visitaduria General (VG)",63.2,2013,,80.16,55.77,59.08,62.39,65.7,74.1,85.9,75.5,,,,"COPLADII / Dirección de Estadística
Sistema Institucional de Información Estadística (SIIE)",,17E 002#17E 003#17E 006#17E 008#17E 010#17E 013,17E 002 Investigar y perseguir los delitos del orden federal#17E 003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada#17E 006 Investigar y perseguir los delitos federales de carácter especial#17E 008 Representación jurídica de la Federación en el ámbito nacional e internacional#17E 010 Investigación académica en el marco de las ciencias penales#17E 013 Promoción del Desarrollo Humano y Planeación Institucional,,http://dof.gob.mx/nota_detalle.php?codigo=5326462&fecha=16/12/2013,http://www.dof.gob.mx/nota_detalle.php?codigo=5326461&fecha=16/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/21275/17ps_procuracion_justicia.pdf,http://www.gob.mx/cms/uploads/attachment/file/61077/17ps_procuraci_n_justiciaL2015.pdf,,,,,,,,,,,
2016,1,México en Paz,17,Procuraduría General de la República,100,Procuraduría General de la República,Sectorial,17ps_procuracion_justicia,Programa Nacional de Procuración de Justicia 2013-2018,3,Lograr una procuración de justicia eficaz y eficiente,Sector Procuraduría General de la República,3.2,Porcentaje de devoluciones o desechamientos de casos por parte del Poder Judicial de la Federación respecto de las consignaciones remitidas por la Procuraduría General de la República,"Método de cálculo:
&lbrack;Número de averiguaciones previas que reingresan por una devolución del juez / Total de Averiguaciones previas consignadas&rbrack; * 100
Nota:
Indicador de carácter descendente",Porcentaje,Trimestral,"Subprocuraduría Jurídica y de asuntos internacionales (SJAI), Subprocuraduría de ?Control Regional, Procedimientos Penales y Amparo (SCRPPA), Subprocuraduría Especializada en Investigación  de Delincuencia Organizada (SEIDO), Subprocuraduría Especializada en Investigación de Delitos Federales (SEIDF),  Subprocuraduría de Derechos Humanos, Prevención del Delito y Servicios a la Comunidad (SDHPDSC), Fiscalía Especializada para la Atención de Delitos Electorales  (FEPADE),Visitaduria General (VG)",10.7,2013,,13.5,12.2,10.9,9.5,8.2,12.9,13.5,17.3,,,,"COPLADII / Dirección de Estadística
Sistema Institucional de Información Estadística (SIIE)",,17E 002#17E 003#17E 006#17E 008#17E 010#17E 013,17E 002 Investigar y perseguir los delitos del orden federal#17E 003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada#17E 006 Investigar y perseguir los delitos federales de carácter especial#17E 008 Representación jurídica de la Federación en el ámbito nacional e internacional#17E 010 Investigación académica en el marco de las ciencias penales#17E 013 Promoción del Desarrollo Humano y Planeación Institucional,,http://dof.gob.mx/nota_detalle.php?codigo=5326462&fecha=16/12/2013,http://www.dof.gob.mx/nota_detalle.php?codigo=5326461&fecha=16/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/21275/17ps_procuracion_justicia.pdf,http://www.gob.mx/cms/uploads/attachment/file/61077/17ps_procuraci_n_justiciaL2015.pdf,,,,,,,,,,,
2016,1,México en Paz,17,Procuraduría General de la República,100,Procuraduría General de la República,Sectorial,17ps_procuracion_justicia,Programa Nacional de Procuración de Justicia 2013-2018,3,Lograr una procuración de justicia eficaz y eficiente,Sector Procuraduría General de la República,3.3,Tiempo promedio requerido para la integración de la averiguación previa,"Método de cálculo:
&sum; Total de días / Total de Averiguaciones Previas Determinadas
Donde:
&sum; total de días = (Fecha de conclusión de la Averiguación Previa n – Fecha de inicio de la Averiguación Previa n), en un periodo determinado
Nota:
Indicador de carácter descendente",Días naturales,Trimestral,"Subprocuraduría Jurídica y de asuntos internacionales (SJAI), Subprocuraduría de ?Control Regional, Procedimientos Penales y Amparo (SCRPPA), Subprocuraduría Especializada en Investigación  de Delincuencia Organizada (SEIDO), Subprocuraduría Especializada en Investigación de Delitos Federales (SEIDF),  Subprocuraduría de Derechos Humanos, Prevención del Delito y Servicios a la Comunidad (SDHPDSC), Fiscalía Especializada para la Atención de Delitos Electorales  (FEPADE),Visitaduria General (VG)",223.2,2012,,272.88,254.68,236.45,218.23,200,246.9,273,316.9,,,,"COPLADII / Dirección de Estadística
Sistema Institucional de Información Estadística (SIIE)",,17E 002#17E 003#17E 006#17E 008#17E 010#17E 013,17E 002 Investigar y perseguir los delitos del orden federal#17E 003 Investigar y perseguir los delitos relativos a la Delincuencia Organizada#17E 006 Investigar y perseguir los delitos federales de carácter especial#17E 008 Representación jurídica de la Federación en el ámbito nacional e internacional#17E 010 Investigación académica en el marco de las ciencias penales#17E 013 Promoción del Desarrollo Humano y Planeación Institucional,,http://dof.gob.mx/nota_detalle.php?codigo=5326462&fecha=16/12/2013,http://www.dof.gob.mx/nota_detalle.php?codigo=5326461&fecha=16/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/21275/17ps_procuracion_justicia.pdf,http://www.gob.mx/cms/uploads/attachment/file/61077/17ps_procuraci_n_justiciaL2015.pdf,,,,,,,,,,,
2016,1,México en Paz,17,Procuraduría General de la República,100,Procuraduría General de la República,Sectorial,17ps_procuracion_justicia,Programa Nacional de Procuración de Justicia 2013-2018,4,Reducir la impunidad,Sector Procuraduría General de la República,4.1,Porcentaje de cumplimiento de órdenes de aprehensión y reaprehensión,"Método de cálculo:
&lbrack;Órdenes de aprehensión y reaprehensión cumplimentadas (cumplidas1 + canceladas²) / (Existencia anterior + órdenes de aprehensión y reaprehensión recibidas en el periodo que se evalúa)&rbrack; * 100
Donde:
1 Cumplidas, son las que se refieren a las detenciones que se realizan físicamente.
² Las cancelaciones se originan a petición de la autoridad judicial, por la defunción del presunto responsable o por la presentación voluntaria de la persona a la que le fue girada la orden de aprehensión",Porcentaje,Trimestral,Policía Federal Ministerial,33.5,2013,,34.74,35.37,36.02,36.68,37.35,31.7,32.62,32.03,,,,"Plataforma tecnológica Tablero de Control, la cual es alimentada con información del Sistema Único de Mandamientos Judiciales (SUMAJ)",,17E 011#17E 012,"17E 011 Investigar, perseguir y prevenir delitos del orden electoral#17E 012 Supervisar y vigilar la aplicación del marco legal en la investigación y persecución del delito del orden federal",,http://dof.gob.mx/nota_detalle.php?codigo=5326462&fecha=16/12/2013,http://www.dof.gob.mx/nota_detalle.php?codigo=5326461&fecha=16/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/21275/17ps_procuracion_justicia.pdf,http://www.gob.mx/cms/uploads/attachment/file/61077/17ps_procuraci_n_justiciaL2015.pdf,,,,,,,,,,,
2016,1,México en Paz,17,Procuraduría General de la República,100,Procuraduría General de la República,Sectorial,17ps_procuracion_justicia,Programa Nacional de Procuración de Justicia 2013-2018,4,Reducir la impunidad,Sector Procuraduría General de la República,4.2,Porcentaje de sentencias condenatorias obtenidas en primera instancia respecto al total de averiguaciones previas consignadas,"Método de cálculo:
(Número de sentencias condenatorias emitidas en primera instancia / Total de averiguaciones previas determinadas con ejercicio de acción penal) * 100
Donde:
Ejercicio de la Acción Penal = Consignaciones (Con detenido + Sin detenido)",Porcentaje,Trimestral,"Subprocuraduría Jurídica y de asuntos internacionales (SJAI), Subprocuraduría de ?Control Regional, Procedimientos Penales y Amparo (SCRPPA), Subprocuraduría Especializada en Investigación  de Delincuencia Organizada (SEIDO), Subprocuraduría Especializada en Investigación de Delitos Federales (SEIDF),  Subprocuraduría de Derechos Humanos, Prevención del Delito y Servicios a la Comunidad (SDHPDSC), Fiscalía Especializada para la Atención de Delitos Electorales  (FEPADE),Visitaduria General (VG)",58.6,2013,,56.3,57.15,58,58.85,59.7,58.25,59.2,60.7,,,,"COPLADII / Dirección de Estadística
Sistema Institucional de Información Estadística (SIIE)",,17E 011#17E 012,"17E 011 Investigar, perseguir y prevenir delitos del orden electoral#17E 012 Supervisar y vigilar la aplicación del marco legal en la investigación y persecución del delito del orden federal",,http://dof.gob.mx/nota_detalle.php?codigo=5326462&fecha=16/12/2013,http://www.dof.gob.mx/nota_detalle.php?codigo=5326461&fecha=16/12/2013,,http://www.gob.mx/cms/uploads/attachment/file/21275/17ps_procuracion_justicia.pdf,http://www.gob.mx/cms/uploads/attachment/file/61077/17ps_procuraci_n_justiciaL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,1,Aumentar la capacidad instalada y la generación de electricidad a partir de fuentes renovables de energía,19,1.1,Participación de energías renovables y tecnologías limpias en capacidad instalada de generación de electricidad en el Sistema Eléctrico,"PCIL= (CCIL /CT )*100
PCIL: Participación de energías renovables y tecnologías limpias en capacidad instalada de generación de electricidad (%)
CCIL: Capacidad Instalada de Generación Eléctrica con Energías Renovables y Tecnologías Limpias (MW)
CT: Capacidad instalada de generación de energía eléctrica total instalada (MW)",Índice,Anual,,2.625,2013,26.62,27.75,29.46,31.17,32.89,34.6,,25.6,26.2,,,,"Comisión Federal de Electricidad (CFE)
Anexos estadísticos del Informe de Gobierno",http://www.presidencia.gob.mx/transparencia/rendicion-de-cuentas/,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,1,Aumentar la capacidad instalada y la generación de electricidad a partir de fuentes renovables de energía,19,1.2,Porcentaje de capacidad de generación de energía eléctrica instalada en proyectos de energía renovable,"PCEER = (CER/CT )*100
PCEER: Porcentaje de capacidad de generación de energía eléctrica instalada en proyectos de energía renovable (%)
CER: Capacidad de generación de energía eléctrica instalada con energías renovables (MW)
CT: Capacidad de generación de energía eléctrica total instalada (MW)",Empleos Fijos,Anual,Secretaria de Energía. Se acuerdan los factores con Secretaría de Medio Ambiente y Recursos Naturales para mantener consistencia con el indicador de empleos limpios del Programa Sectorial de Medio Ambiente y Recursos Naturales,5538,2012,25.1,26.8,27.5,27.7,32.1,32.8,24.9,28.1,25.3,,,,"Comisión Reguladora de Energía (CRE), Secretaría de Energía  (SENER) y Comisión Federal de Electricidad (CFE)",http://www.gob.mx/sener/documentos/informe-sobre-la-participacion-de-las-energias-renovables-en-la-generacion-de-electricidad-en-mexico-al-30-de-junio,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,1,Aumentar la capacidad instalada y la generación de electricidad a partir de fuentes renovables de energía,19,1.3,Porcentaje de energía eléctrica generada a partir de proyectos de energía renovable,"GEER = (GER / GT ) * 100
GEER: Porcentaje de generación eléctrica por proyectos de energía renovable con respecto al total de energía eléctrica generada en el año (%)
GER: Energía eléctrica generada por proyectos de energías renovables (GWh/año)
GT: Energía eléctrica generada total (GWh/año)",Empleos Fijos,Anual,Secretaria de Energía. Se acuerdan los factores con Secretaría de Medio Ambiente y Recursos Naturales para mantener consistencia con el indicador de empleos limpios del Programa Sectorial de Medio Ambiente y Recursos Naturales,2155,2012,16.73,18.37,18.29,18.5,23.99,24.9,13.3,18.3,18.2,,,,"Comisión Reguladora de Energía (CRE), Secretaría de Energía  (SENER) y Comisión Federal de Electricidad (CFE)",http://www.gob.mx/sener/documentos/informe-sobre-la-participacion-de-las-energias-renovables-en-la-generacion-de-electricidad-en-mexico-al-30-de-junio,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,2,"Incrementar la inversión pública y privada en la generación, así como en la construcción y ampliación de la infraestructura para su interconexión",19,2.1,"Optimización de los trámites, permisos y contratos requeridos por los desarrolladores de proyectos de energía renovable en el sector energía para facilitar la inversión en el sector","Digitalización: 
TPCDG = (TPCD / TPCT ) * 100
TPCDG: Grado de digitalización de los Trámites Permisos y Contratos para el desarrollo de proyectos de energías renovables (%)
TPCD: Trámites Permisos y Contratos, para el desarrollo de proyectos de energías renovables, digitalizados.
TPCT: Trámites Permisos y Contratos Totales para el desarrollo de proyectos de energías renovables. 
Días trámite
DTT = &lbrack;(TTTS - TRTT ) / TTTS  &rbrack;
DTT: Reducción porcentual de los días de trámite requeridos para la obtención de permisos y contratos de interconexión
TTTS: Tiempo Total de Tramites Secuenciales por tecnología
TRTT: Tiempo total reducido en el trámite por interoperabilidad y uso de tecnologías de la información",Empleos Temporales,Anual,Secretaria de Energía. Se acuerdan los factores con Secretaría de Medio Ambiente y Recursos Naturales para mantener consistencia con el indicador de empleos limpios del Programa Sectorial de Medio Ambiente y Recursos Naturales,3085,2012,620,620,620,620,620,465,,620,620,,,,"UGD y Comisión Federal de Mejora Regulatoria (COFEMER)
Anexos estadísticos del Informe de Gobierno",http://www.presidencia.gob.mx/transparencia/rendicion-de-cuentas/,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,2,"Incrementar la inversión pública y privada en la generación, así como en la construcción y ampliación de la infraestructura para su interconexión",19,2.2,Inversión de desarrollo de recursos geotérmicos de alto potencial de aprovechamiento,"Decaimiento de la capacidad de generación con recursos geotérmicos contra recursos probados. 
TSG =  PNCG / SCG 
TSG: Tasa de seguridad de la capacidad de generación con recursos geotérmicos
PNCG: Recursos probados totales para generación eléctrica a partir de fuentes geotérmicas (MW)
SCG: Declinación de capacidad de generación con recursos geotérmicos en el periodo de cálculo (MW)
El periodo de cálculo es de 10 años",Porcentaje,Anual,Comisión Federal de Electricidad,6,2013,1.19,1.26,0.76,1.48,1.37,2,,1.26,1.92,,,,"INER, Comisión Reguladora de Energía (CRE), Secretaría de Energía  (SENER)
Anexos estadísticos del Informe de Gobierno",http://www.presidencia.gob.mx/transparencia/rendicion-de-cuentas/,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,3,Incrementar la participación de biocombustibles en la matriz energética nacional,19,3.1,Incremento de la generación eléctrica mediante biocombustibles,"Incremento en la generación eléctrica mediante biocombustibles.
PBB = (GBB 201X / GBB 2012 ) * 100
PBB: índice de incremento en la generación eléctrica mediante biocombustibles (%)
GBB2012: Generación eléctrica con biocombustibles en el año base 2012 (GWh/año)
GBB201X:   Generación eléctrica con biocombustibles en el año de control (GWh/año)",MW,Anual,Reguladora de Energía,0,2012,443,1378.7,474.6,486.65,486.5,2142,1021,1378.7,1498,,,,"Comisión Reguladora de Energía (CRE), Secretaría de Energía  (SENER) y Comisión Federal de Electricidad (CFE)
INER - Inventario de Biomasa
Anexos estadísticos del Informe de Gobierno",http://www.presidencia.gob.mx/transparencia/rendicion-de-cuentas/,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,4,México Próspero,18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,4,"Impulsar el desarrollo tecnológico, de talento y de cadenas de valor en energías renovables",19,4.1,Índice de desarrollo de cadenas de valor y servicios en energías renovables,"El índice de Cadenas de Valor y Servicios en energías renovables  I_CS se conforma por la adición de tres índices:
ICS = ISF + ICV + IPS
ISF: Indicador de existencia de servicios financieros activos, ponderado en 25%
ICV: Indicador de componentes de la cadena de valor existentes ponderado en 50%
IPS: Indicador de segmentos de servicios de negocio existentes, ponderado en 25%. En total se consideran 21 segmentos
México cuenta con 1 de 4 componentes en servicios financieros, 24 de 40 segmentos de la cadena de valor, y 12 de 22 segmentos en el indicador de servicios existentes",Índice,Anual,Secretaría de Energía,667.47,2012,2.625,2.82,2.88,2.99,3.1,3.2,,2.82,3.84,,,,"FOMIN-BNEF, Climatescope",http://global-climatescope.org/es/pais/mexico/#/details,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,"2,4","México Incluyente, México Próspero",18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,5,"Democratizar el acceso a las energías renovables mediante la electrificación rural, el aprovechamiento térmico y la participación social",19,5.1,Participación de las energías renovables en la electrificación,"PEER =  (&sum;CFE  (NVER * Fh )  +  &sum;AI (NPAI)) / (PETotal)
PETotal: Población total beneficiada por la electrificación.
PEER: Población beneficiada por la electrificación con energías renovables
NVER: Viviendas que cuentan con el servicio de energía eléctrica con energías renovables
NPAI: Población beneficiada por acciones de electrificación no contabilizadas por la CFE
Fh: Número de habitantes por vivienda (4.5 - 5.0)",Número de personas,Semestral,"Comisión Nacional para el Uso Eficiente de la Energía, Secretaría de Energía y Fideicomiso para el Ahorro de Energía Eléctrica (FIDE)",68892203,2012,6,3.12,4.16,5,6.5,8,,3.12,4.2,,,,"Comisión Federal de Electricidad (CFE)
Anexos estadísticos del Informe de Gobierno",http://www.presidencia.gob.mx/transparencia/rendicion-de-cuentas/,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
2016,"2,4","México Incluyente, México Próspero",18,Energía,100,Secretaría de Energía,Especial,18pe_energias_renovables,Programa Especial para el Aprovechamiento de las Energías Renovables,5,"Democratizar el acceso a las energías renovables mediante la electrificación rural, el aprovechamiento térmico y la participación social",19,5.2,Incremento en proyectos de generación de energía eléctrica mediante proceso de cogeneración eficiente,"Método de cálculo:
GCEA = C201X - C2012
CCEA: Incremento en la generación de energía eléctrica proveniente de proyectos de cogeneración eficiente
C2012: Incremento en la generación de energía eléctrica proveniente de proyectos de cogeneración eficiente en el año de control
C201X: Capacidad generación de energía eléctrica proveniente de proyectos de cogeneración eficiente en el año de cálculo",Monto entregado en proyectos,Anual,Secretaría de Energía,52872375,2012,47,218,218,218,218,1480,47,218,443,,,,"Comisión Reguladora de Energía (CRE), Secretaría de Energía  (SENER) y Comisión Federal de Electricidad (CFE)
Anexos estadísticos del Informe de Gobierno",http://www.presidencia.gob.mx/transparencia/rendicion-de-cuentas/,,,,http://www.dof.gob.mx/nota_detalle.php?codigo=5342501&fecha=28/04/2014,http://dof.gob.mx/nota_detalle.php?codigo=5342500&fecha=28/04/2014,,http://www.gob.mx/cms/uploads/attachment/file/21277/18pe_aprovechamiento_energiasrenovables.pdf,http://www.gob.mx/cms/uploads/attachment/file/61035/18pe_energ_as_renovablesL2015.pdf,,,,,,,,,,,
